Level,Code,Label,Area sqkm,,,
IARE,IARE507009,Mandurah,223.114,,,
IARE,IARE507010,Manjimup - Denmark - Plantagenet,14391.05,,,
IARE,IARE507011,Moora - Chittering,17453.76,,,
IARE,IARE507012,Murray - Waroona - Boddington,4388.81,,,
IARE,IARE507013,Narrogin - Wagin - Katanning,12555.93,,,
IARE,IARE507014,Northam,26.7836,,,
IARE,IARE507015,South-West,13726.11,,,
IARE,IARE508001,Derby - Mowanjum,22.6529,,,
IARE,IARE508002,Fitzroy Crossing,9026.06,,,
IARE,IARE508003,Fitzroy River,32358.67,,,
IARE,IARE508004,Outer Derby - West Kimberley,69476.2,,,
IARE,IARE594994,No Usual Address (WA),0,,,
IARE,IARE597997,Migratory - Offshore - Shipping (WA),0,,,
IARE,IARE601001,Central Coast - Devonport,1066.2,,,
IARE,IARE601002,Central Tasmania,23728.04,,,
IARE,IARE601003,Greater Hobart,774.05,,,
IARE,IARE601004,Huon Valley,1749.22,,,
IARE,IARE601005,Kingborough,685.837,,,
IARE,IARE601006,Launceston,1425.2,,,
IARE,IARE601007,Meander Valley - Kentish,4548.48,,,
IARE,IARE601008,Tasmania - North-East Coast,9247.68,,,
IARE,IARE601009,Tasmania - South-East Coast,3794.26,,,
IARE,IARE601010,Tasmania - West Coast,19725.19,,,
IARE,IARE601011,West Tamar - Latrobe,1274.05,,,
IARE,IARE694994,No Usual Address (Tas.),0,,,
IARE,IARE697997,Migratory - Offshore - Shipping (Tas.),0,,,
IARE,IARE701001,Alice exc. Town Camps,320.527,,,
IARE,IARE701002,Alice Springs Town Camps,6.98281,,,
IARE,IARE702001,Amoonguna - Santa Teresa - Titjikala,32774.98,,,
IARE,IARE702002,Ampilatwatja and Outstations,15113.29,,,
IARE,IARE702003,Anmatjere,49680.22,,,
IARE,IARE702004,Apatula (Finke) and Homelands,87617.39,,,
IARE,IARE702005,Atitjere - Akarnenehe - Engawala,67468.87,,,
IARE,IARE702006,Haasts Bluff - Mount Liebig (Watiyawanu),3553.9,,,
IARE,IARE702007,Hermannsburg,13.3095,,,
IARE,IARE702008,Kaltukatjara and Outstations,87511.66,,,
IARE,IARE702009,Mutitjulu - Uluru - Imanpa,121.912,,,
IARE,IARE702010,Nyirripi and Tanami Outstations,141994.27,,,
IARE,IARE702011,Papunya and Outstations,2330.94,,,
IARE,IARE702012,Urapuntja,4380.98,,,
IARE,IARE702013,Walungurru and Outstations,28757.08,,,
IARE,IARE702014,West MacDonnell Ranges,25758.57,,,
IARE,IARE702015,Willowra,13.7451,,,
IARE,IARE702016,Yuelamu,26.6195,,,
IARE,IARE702017,Yuendumu and Outstations,22120.95,,,
IARE,IARE703001,Alawa - Brinkin - Nakara,3.92583,,,
IARE,IARE703002,Anula - Wulagi,2.58084,,,
IARE,IARE703003,Coconut Grove - Ludmilla,5.36962,,,
IARE,IARE703004,Cox - Finniss - Coomalie,7821.54,,,
IARE,IARE703005,Darwin - Inner Suburbs,16.4834,,,
IARE,IARE703006,Karama,2.06525,,,
IARE,IARE703007,Litchfield,2956.45,,,
IARE,IARE703008,Malak,1.7494,,,
IARE,IARE703009,Marrara - Winnellie - Berrimah,77.1292,,,
IARE,IARE703010,Millner - Jingili,2.78357,,,
IARE,IARE703011,Moil - Wagaman - Wanguri,2.76593,,,
IARE,IARE703012,Nightcliff - Rapid Creek,3.36903,,,
IARE,IARE703013,Palmerston,52.6544,,,
IARE,IARE703014,Tiwi - Lyons - Leanyer,36.5719,,,
IARE,IARE704001,Douglas-Daly,34793.79,,,
IARE,IARE704002,Kakadu - Marrakai - Jabiru,25269.81,,,
IARE,IARE704003,Maningrida and Outstations,9770.84,,,
IARE,IARE704004,North-West Arnhem,23758.63,,,
IARE,IARE704005,Thamarrurr inc. Wadeye,3374.06,,,
IARE,IARE704006,Tiwi Islands,7462.57,,,
IARE,IARE705001,Borroloola,12.5635,,,
IARE,IARE705002,Daguragu - Kalkarindji and Outstations,50.4071,,,
IARE,IARE705003,Elsey - Roper,92949.49,,,
IARE,IARE705004,Gulf,87909.13,,,
IARE,IARE705005,Katherine Town,7416.95,,,
IARE,IARE705006,Lajamanu,6.70879,,,
IARE,IARE705007,Ngukurr,12.0357,,,
IARE,IARE705008,Victoria River,106082.48,,,
IARE,IARE705009,Walangeri,27468.93,,,
IARE,IARE706001,Anindilyakwa (Groote),2601.49,,,
IARE,IARE706002,Gapuwiyak and Outstations,6357.09,,,
IARE,IARE706003,Laynhapuy - Gumatj Homelands,7900.54,,,
IARE,IARE706004,Marthakal Homelands - Galiwinku,5169.5,,,
IARE,IARE706005,Nhulunbuy - Gunyangara,85.0915,,,
IARE,IARE706006,Numbulwar and Outstations,4417.93,,,
IARE,IARE706007,Ramingining - Milingimbi and Outstations,11473.64,,,
IARE,IARE706008,Yirrkala,8.85617,,,
IARE,IARE707001,Ali Curung,443.15,,,
IARE,IARE707002,Alpurrurulam,9.99259,,,
IARE,IARE707003,Barkly,302794.18,,,
IARE,IARE707004,Elliott,2.9959,,,
IARE,IARE707005,Tennant Creek Town,42.0604,,,
IARE,IARE707006,Wutunugurra - Canteen Creek,2.19755,,,
IARE,IARE794994,No Usual Address (NT),0,,,
IARE,IARE797997,Migratory - Offshore - Shipping (NT),0,,,
IARE,IARE801001,Canberra - North,437.291,,,
IARE,IARE801002,Canberra - South,278.95,,,
IARE,IARE801003,Stromlo - Namadgi,1641.7,,,
IARE,IARE894994,No Usual Address (ACT),0,,,
IARE,IARE897997,Migratory - Offshore - Shipping (ACT),0,,,
IARE,IARE901001,Christmas Island,136.136,,,
IARE,IARE901002,Cocos (Keeling) Islands,13.7164,,,
IARE,IARE902001,Jervis Bay,67.7985,,,
IARE,IARE994994,No Usual Address (OT),0,,,
IARE,IARE997997,Migratory - Offshore - Shipping (OT),0,,,
ILOC,ILOC10100101,Bogan,14999.68,,,
ILOC,ILOC10100201,Dubbo - East,24.6346,,,
ILOC,ILOC10100202,Dubbo - North,22.6291,,,
ILOC,ILOC10100203,Dubbo - South,6.74068,,,
ILOC,ILOC10100204,Dubbo - Surrounds,3735.51,,,
ILOC,ILOC10100205,Dubbo - West,14.1136,,,
ILOC,ILOC10100301,Gilgandra,4443.16,,,
ILOC,ILOC10100401,Narromine,13.4032,,,
ILOC,ILOC10100402,Narromine - Surrounds,5939.66,,,
ILOC,ILOC10100403,Trangie,1.97647,,,
ILOC,ILOC10100501,Parkes,16.3286,,,
ILOC,ILOC10100502,Parkes - Surrounds,5631.76,,,
ILOC,ILOC10100503,Peak Hill,3.64513,,,
ILOC,ILOC10100601,Warren,9681.4,,,
ILOC,ILOC10100701,Coonabarabran,11.0182,,,
ILOC,ILOC10100702,Coonabarabran - Surrounds,10462.86,,,
ILOC,ILOC10100801,Wellington,9.33027,,,
ILOC,ILOC10100802,Wellington - Surrounds,4102.75,,,
ILOC,ILOC10200101,Armidale,3760.23,,,
ILOC,ILOC10200201,Glen Innes,5480.36,,,
ILOC,ILOC10200301,Gunnedah,33.352,,,
ILOC,ILOC10200302,Gunnedah - Surrounds,4908.32,,,
ILOC,ILOC10200401,Guyra,4675.43,,,
ILOC,ILOC10200402,Tingha,2.40377,,,
ILOC,ILOC10200501,Gwydir,8790.76,,,
ILOC,ILOC10200502,Inverell,8648.34,,,
ILOC,ILOC10200601,Liverpool Plains,5061.96,,,
ILOC,ILOC10200602,Quirindi,9.78005,,,
ILOC,ILOC10200603,Walhallow Reserve (Carooma),0.724296,,,
ILOC,ILOC10200604,Werris Creek,5.45114,,,
ILOC,ILOC10200701,Moree - North,3.79018,,,
ILOC,ILOC10200702,Moree - South,8.59658,,,
ILOC,ILOC10200703,Moree - West,23.4035,,,
ILOC,ILOC10200704,Stanley Village,3.50934,,,
ILOC,ILOC10200801,Boggabilla,4.32199,,,
ILOC,ILOC10200802,Moree Plains,17481.32,,,
ILOC,ILOC10200803,Mungindi,2.23731,,,
ILOC,ILOC10200804,Toomelah,799.827,,,
ILOC,ILOC10200901,Muswellbrook,11.844,,,
ILOC,ILOC10200902,Muswellbrook - Surrounds,3393.15,,,
ILOC,ILOC10201001,Narrabri,15.0959,,,
ILOC,ILOC10201002,Narrabri - Surrounds,13040.18,,,
ILOC,ILOC10201003,Wee Waa,4.53764,,,
ILOC,ILOC10201101,Tamworth,240.662,,,
ILOC,ILOC10201102,Tamworth - Surrounds,8980.55,,,
ILOC,ILOC10201201,Jubullum Village,0.983651,,,
ILOC,ILOC10201202,Tenterfield,7321.29,,,
ILOC,ILOC10201301,Upper Hunter,8067.45,,,
ILOC,ILOC10201401,Uralla,3094.84,,,
ILOC,ILOC10201402,Walcha,6742.67,,,
ILOC,ILOC10300101,Bourke,6.53185,,,
ILOC,ILOC10300102,Bourke - Surrounds,42027.31,,,
ILOC,ILOC10300201,Brewarrina,2.9453,,,
ILOC,ILOC10300202,Brewarrina - Surrounds,18511.5,,,
ILOC,ILOC10300203,Goodooga,0.787525,,,
ILOC,ILOC10300301,Cobar,45539.37,,,
ILOC,ILOC10300302,Murrin Bridge,4.01028,,,
ILOC,ILOC10300401,Coonamble,10.0022,,,
ILOC,ILOC10300402,Coonamble - Surrounds,9613.39,,,
ILOC,ILOC10300403,Gulargambone,5.42223,,,
ILOC,ILOC10300501,Broken Hill,170.294,,,
ILOC,ILOC10300502,Broken Hill - Surrounds,146677.56,,,
ILOC,ILOC10300503,Menindee,7.67334,,,
ILOC,ILOC10300504,Wilcannia,5.73934,,,
ILOC,ILOC10300601,Collarenebri,1.11297,,,
ILOC,ILOC10300602,Gingie Reserve,2.97799,,,
ILOC,ILOC10300603,Lightning Ridge,2.94884,,,
ILOC,ILOC10300604,Namoi Reserve,0.448209,,,
ILOC,ILOC10300605,Walgett,4.95208,,,
ILOC,ILOC10300606,Walgett - Surrounds,23300.47,,,
ILOC,ILOC10400101,Bagotville,80.2487,,,
ILOC,ILOC10400102,Ballina,25.3496,,,
ILOC,ILOC10400103,Ballina - Surrounds,374.703,,,
ILOC,ILOC10400201,Byron,568.211,,,
ILOC,ILOC10400301,Cessnock - Bellbird - Aberdare,18.7337,,,
ILOC,ILOC10400302,Cessnock - Surrounds,1936.31,,,
ILOC,ILOC10400303,Kurri Kurri - Weston,13.4065,,,
ILOC,ILOC10400401,Baryulgil - Malabugilmah,1984.82,,,
ILOC,ILOC10400402,Clarence Valley,5774.95,,,
ILOC,ILOC10400403,Grafton,581.601,,,
ILOC,ILOC10400404,Yamba,8.8512,,,
ILOC,ILOC10400405,Yamba - Surrounds,2105.96,,,
ILOC,ILOC10400501,Bellingen,1620.78,,,
ILOC,ILOC10400502,Bowraville,2.23427,,,
ILOC,ILOC10400503,Coffs Harbour,1139.6,,,
ILOC,ILOC10400504,Macksville,15.8438,,,
ILOC,ILOC10400505,Nambucca - Surrounds,1441.72,,,
ILOC,ILOC10400506,Nambucca Heads,11.1484,,,
ILOC,ILOC10400507,Sawtell,13.2241,,,
ILOC,ILOC10400601,Dungog,2250.02,,,
ILOC,ILOC10400602,Gloucester,2933.2,,,
ILOC,ILOC10400701,Gosford - East,112.565,,,
ILOC,ILOC10400702,Gosford - West,828.494,,,
ILOC,ILOC10400801,Bulahdelah,3313.07,,,
ILOC,ILOC10400802,Forster,15.2569,,,
ILOC,ILOC10400803,Tuncurry,9.09074,,,
ILOC,ILOC10400901,Kempsey,12.193,,,
ILOC,ILOC10400902,Kempsey - Surrounds,2213.66,,,
ILOC,ILOC10400903,Mirriwinni Gardens - Bellbrook,1583.12,,,
ILOC,ILOC10400904,Old Burnt - New Burnt Bridge - Greenhill,43.8882,,,
ILOC,ILOC10400905,South West Rocks,15.5179,,,
ILOC,ILOC10401001,Kyogle,3251.39,,,
ILOC,ILOC10401002,Muli Muli - Woodenbong,300.245,,,
ILOC,ILOC10401101,Lake Macquarie - East,84.4471,,,
ILOC,ILOC10401102,Lake Macquarie - North,155.47,,,
ILOC,ILOC10401103,Lake Macquarie - West,406.092,,,
ILOC,ILOC10401201,Goonellabah,25.2226,,,
ILOC,ILOC10401202,Lismore - North,64.3373,,,
ILOC,ILOC10401203,Lismore - South,78.9172,,,
ILOC,ILOC10401204,Lismore - Surrounds,1134.04,,,
ILOC,ILOC10401301,Maitland,388.539,,,
ILOC,ILOC10401401,Newcastle - Inner City,57.1996,,,
ILOC,ILOC10401402,Newcastle - Outer West,101.89,,,
ILOC,ILOC10401403,Throsby,29.6329,,,
ILOC,ILOC10401501,Hastings,3624.42,,,
ILOC,ILOC10401502,Port Macquarie,54.4321,,,
ILOC,ILOC10401503,Wauchope,8.92776,,,
ILOC,ILOC10401601,Karuah,3.04042,,,
ILOC,ILOC10401602,Medowie,21.1028,,,
ILOC,ILOC10401603,Nelson Bay,19.0106,,,
ILOC,ILOC10401604,Port Stephens - Surrounds,820.778,,,
ILOC,ILOC10401605,Raymond Terrace,30.5975,,,
ILOC,ILOC10401701,Casino,66.585,,,
ILOC,ILOC10401702,Coraki,3.00196,,,
ILOC,ILOC10401703,Richmond Valley exc. Casino,2991.02,,,
ILOC,ILOC10401801,Singleton,4349.08,,,
ILOC,ILOC10401901,Purfleet,7.52244,,,
ILOC,ILOC10401902,Taree,55.7569,,,
ILOC,ILOC10401903,Taree - Surrounds,3670.57,,,
ILOC,ILOC10401904,Wingham,7.25522,,,
ILOC,ILOC10402001,Murwillumbah,1058.35,,,
ILOC,ILOC10402002,Tweed Coast,128.742,,,
ILOC,ILOC10402003,Tweed Heads,120.351,,,
ILOC,ILOC10402101,Wyong - North-East,181.267,,,
ILOC,ILOC10402102,Wyong - South-West,558.534,,,
ILOC,ILOC10500101,Albury - East,156.097,,,
ILOC,ILOC10500102,Albury - West,197.739,,,
ILOC,ILOC10500201,Balranald,3.4312,,,
ILOC,ILOC10500202,Balranald - Wentworth - Surrounds,49741.81,,,
ILOC,ILOC10500203,Coomealla,0.884494,,,
ILOC,ILOC10500204,Dareton,2.3932,,,
ILOC,ILOC10500205,Wentworth,4.60833,,,
ILOC,ILOC10500301,Bathurst,3809.66,,,
ILOC,ILOC10500401,Blayney - Cabonne,6737.05,,,
ILOC,ILOC10500501,Carrathool - Murrumbidgee - Surrounds,20426.76,,,
ILOC,ILOC10500502,Darlington Point,4.34782,,,
ILOC,ILOC10500503,Hillston,6.38912,,,
ILOC,ILOC10500601,Central Murray,33814.26,,,
ILOC,ILOC10500701,Coolamon - Temora - West Wyalong,16807.65,,,
ILOC,ILOC10500801,Cootamundra,1656.12,,,
ILOC,ILOC10500901,Cowra,2897.28,,,
ILOC,ILOC10501001,Deniliquin,143.188,,,
ILOC,ILOC10501002,Murray,4344.45,,,
ILOC,ILOC10501101,Forbes,4227.69,,,
ILOC,ILOC10501201,Griffith,1571.83,,,
ILOC,ILOC10501202,Leeton,1189.93,,,
ILOC,ILOC10501301,Gundagai - Junee - Harden,6249.92,,,
ILOC,ILOC10501401,Condobolin,8.69173,,,
ILOC,ILOC10501402,Lachlan,15845.17,,,
ILOC,ILOC10501403,Lake Cargelligo,6.08947,,,
ILOC,ILOC10501501,Lithgow,5082.04,,,
ILOC,ILOC10501502,Oberon,3175.03,,,
ILOC,ILOC10501601,Mudgee,10961.5,,,
ILOC,ILOC10501701,Narrandera,3809.03,,,
ILOC,ILOC10501801,Bletchington,5.33137,,,
ILOC,ILOC10501802,Bowen,6.74039,,,
ILOC,ILOC10501803,Calare,8.18727,,,
ILOC,ILOC10501804,Glenroi,3.60734,,,
ILOC,ILOC10501805,Orange - Central,3.43011,,,
ILOC,ILOC10501806,Orange - Surrounds,248.811,,,
ILOC,ILOC10501807,Warrendine - Bloomfield,7.83035,,,
ILOC,ILOC10501901,Tumut,4650.08,,,
ILOC,ILOC10502001,Upper Murray,18645.31,,,
ILOC,ILOC10502101,Wagga Wagga - East,21.0982,,,
ILOC,ILOC10502102,Wagga Wagga - North,9.26605,,,
ILOC,ILOC10502103,Wagga Wagga - South,25.9165,,,
ILOC,ILOC10502104,Wagga Wagga - Surrounds,4820.13,,,
ILOC,ILOC10502105,Wagga Wagga - West,9.54122,,,
ILOC,ILOC10502201,Young,2643.87,,,
ILOC,ILOC10600101,Bega,13.2357,,,
ILOC,ILOC10600102,Bega - Surrounds,7921.14,,,
ILOC,ILOC10600103,Eden,8.16114,,,
ILOC,ILOC10600201,Batemans Bay,94.1935,,,
ILOC,ILOC10600202,Bodalla,1.02382,,,
ILOC,ILOC10600203,Eurobodalla,1803.11,,,
ILOC,ILOC10600204,Moruya,10.8162,,,
ILOC,ILOC10600205,Narooma,7.42977,,,
ILOC,ILOC10600206,Wallaga Lake,5.82973,,,
ILOC,ILOC10600301,Culburra - Orient Point,7.05714,,,
ILOC,ILOC10600302,Nowra,26.5647,,,
ILOC,ILOC10600303,Shoalhaven,4341.14,,,
ILOC,ILOC10600401,Queanbeyan,196.933,,,
ILOC,ILOC10600402,Snowy - Monaro,20461.54,,,
ILOC,ILOC10600501,Goulburn Mulwaree,3123.84,,,
ILOC,ILOC10600502,Southern Tablelands,13686.32,,,
ILOC,ILOC10600503,Wingecaribee,3073.53,,,
ILOC,ILOC10700101,Auburn,32.4769,,,
ILOC,ILOC10700201,Baulkham Hills,400.45,,,
ILOC,ILOC10700301,Bidwill,1.6945,,,
ILOC,ILOC10700302,Blackett,1.25369,,,
ILOC,ILOC10700303,Blacktown - North,86.5952,,,
ILOC,ILOC10700304,Blacktown - South,61.0024,,,
ILOC,ILOC10700305,Dharruk,0.94162,,,
ILOC,ILOC10700306,Doonside - Woodcroft,12.7997,,,
ILOC,ILOC10700307,Emerton,0.705201,,,
ILOC,ILOC10700308,Glendenning,5.61194,,,
ILOC,ILOC10700309,Hassall Grove - Oakhurst - Plumpton,4.83358,,,
ILOC,ILOC10700310,Hebersham,1.49935,,,
ILOC,ILOC10700311,Kings Langley,5.19316,,,
ILOC,ILOC10700312,Lalor Park,4.31402,,,
ILOC,ILOC10700313,Lethbridge Park,1.62355,,,
ILOC,ILOC10700314,Marayong,3.38847,,,
ILOC,ILOC10700315,Mount Druitt - Whalan,9.10031,,,
ILOC,ILOC10700316,Parklea - Glenwood - Acacia Gardens,11.2593,,,
ILOC,ILOC10700317,Quakers Hill,11.3421,,,
ILOC,ILOC10700318,Rooty Hill,8.50082,,,
ILOC,ILOC10700319,Shalvey - Willmot,2.49886,,,
ILOC,ILOC10700320,Tregear - Ropes Crossing,7.23305,,,
ILOC,ILOC10700401,Blaxland - Glenbrook,15.2713,,,
ILOC,ILOC10700402,Blue Mountains -  Surrounds,818.278,,,
ILOC,ILOC10700403,Katoomba,56.2066,,,
ILOC,ILOC10700404,Lawson,40.8108,,,
ILOC,ILOC10700405,Springwood,11.8407,,,
ILOC,ILOC10700501,Botany Bay,16.0866,,,
ILOC,ILOC10700601,Camden,206.253,,,
ILOC,ILOC10700701,Airds,2.38077,,,
ILOC,ILOC10700702,Ambarvale - Glen Alpine,5.51131,,,
ILOC,ILOC10700703,Bradbury,3.73388,,,
ILOC,ILOC10700704,Campbelltown - Surrounds,212.147,,,
ILOC,ILOC10700705,Campbelltown - Woodbine - Leumeah,17.3228,,,
ILOC,ILOC10700706,Claymore - Eagle Vale,10.4181,,,
ILOC,ILOC10700707,Ingleburn - Denham Court,30.9134,,,
ILOC,ILOC10700708,Macquarie Fields - Glenfield,16.0154,,,
ILOC,ILOC10700709,Minto,10.3311,,,
ILOC,ILOC10700710,Raby - St Andrews - Kearns,14.6032,,,
ILOC,ILOC10700711,Rosemeadow,2.9756,,,
ILOC,ILOC10700712,Ruse,2.84935,,,
ILOC,ILOC10700713,St Helens Park,5.16511,,,
ILOC,ILOC10700801,Bankstown - North-East,16.9349,,,
ILOC,ILOC10700802,Bankstown - North-West,31.3089,,,
ILOC,ILOC10700803,Bankstown - South,28.8885,,,
ILOC,ILOC10700804,Canterbury,33.5686,,,
ILOC,ILOC10700901,Fairfield - East,37.4014,,,
ILOC,ILOC10700902,Fairfield - West,91.896,,,
ILOC,ILOC10701001,Hawkesbury,2511.29,,,
ILOC,ILOC10701002,Hawkesbury - Richmond,54.8543,,,
ILOC,ILOC10701003,Hawkesbury - Windsor,92.3291,,,
ILOC,ILOC10701101,Holroyd,40.0239,,,
ILOC,ILOC10701201,Hornsby - Ku-ring-gai,551.612,,,
ILOC,ILOC10701301,Hunters Hill - Ryde,46.19,,,
ILOC,ILOC10701401,Hurstville,22.7194,,,
ILOC,ILOC10701402,Kogarah,15.5479,,,
ILOC,ILOC10701501,Kiama,243.544,,,
ILOC,ILOC10701502,Shellharbour,147.36,,,
ILOC,ILOC10701601,Leichhardt,10.639,,,
ILOC,ILOC10701701,Liverpool - East,115.124,,,
ILOC,ILOC10701702,Liverpool - West,161.055,,,
ILOC,ILOC10701801,Lord Howe Island,16.292,,,
ILOC,ILOC10701901,Marrickville,16.6533,,,
ILOC,ILOC10702001,Manly - Warringah,163.708,,,
ILOC,ILOC10702002,Pittwater,90.3284,,,
ILOC,ILOC10702101,Parramatta - Central,17.9974,,,
ILOC,ILOC10702102,Parramatta - North-East,17.9066,,,
ILOC,ILOC10702103,Parramatta - North-West,13.474,,,
ILOC,ILOC10702104,Parramatta - South,11.0024,,,
ILOC,ILOC10702201,Cranebrook - Londonberry,152.954,,,
ILOC,ILOC10702202,Glenmore Park,9.21595,,,
ILOC,ILOC10702203,Penrith - Central,19.412,,,
ILOC,ILOC10702204,Penrith - Inner East,20.6097,,,
ILOC,ILOC10702205,Penrith - Outer East,17.4282,,,
ILOC,ILOC10702206,Penrith - South,180.828,,,
ILOC,ILOC10702207,Penrith - West,13.794,,,
ILOC,ILOC10702301,La Perouse,5.21091,,,
ILOC,ILOC10702302,Randwick,31.1198,,,
ILOC,ILOC10702401,Rockdale,33.9795,,,
ILOC,ILOC10702501,Sutherland Shire - East,195.055,,,
ILOC,ILOC10702502,Sutherland Shire - West,101.229,,,
ILOC,ILOC10702601,Alexandria - Darlington - Waterloo,10.9024,,,
ILOC,ILOC10702602,Darlinghurst - Paddington - Surry Hills,6.58633,,,
ILOC,ILOC10702603,Glebe - Prymont - The Rocks,8.07204,,,
ILOC,ILOC10702604,Redfern,0.781958,,,
ILOC,ILOC10702701,Ashfield,8.28119,,,
ILOC,ILOC10702702,Burwood,7.12817,,,
ILOC,ILOC10702703,Canada Bay,19.8811,,,
ILOC,ILOC10702704,Strathfield,13.5797,,,
ILOC,ILOC10702801,Lane Cove - Willoughby,32.9658,,,
ILOC,ILOC10702802,Mosman - North Sydney,19.0666,,,
ILOC,ILOC10702901,Wollondilly,3391.4,,,
ILOC,ILOC10703001,Wollongong,403.705,,,
ILOC,ILOC10703101,Waverley,9.24296,,,
ILOC,ILOC10703102,Woollahra,12.274,,,
ILOC,ILOC19499494,No Usual Address (NSW),0,,,
ILOC,ILOC19799797,Migratory - Offshore - Shipping (NSW),0,,,
ILOC,ILOC20100101,Keilor,59.1769,,,
ILOC,ILOC20100102,Sunshine,64.2223,,,
ILOC,ILOC20100201,Cardinia,1282.4,,,
ILOC,ILOC20100301,Craigieburn - Sunbury,459.453,,,
ILOC,ILOC20100401,Cranbourne,71.9458,,,
ILOC,ILOC20100402,Hallam - Berwick - Pearcedale,337.472,,,
ILOC,ILOC20100501,Chelsea,91.3673,,,
ILOC,ILOC20100502,Frankston - East,65.2718,,,
ILOC,ILOC20100503,Frankston - West,64.3267,,,
ILOC,ILOC20100601,Greater Dandenong,129.596,,,
ILOC,ILOC20100701,Wantrina - Rowville - Ferntree Gully,118.216,,,
ILOC,ILOC20100801,Maribyrnong,31.2268,,,
ILOC,ILOC20100802,Moonee Valley,43.1282,,,
ILOC,ILOC20100901,Maroondah,61.4113,,,
ILOC,ILOC20101001,Bayside,37.2109,,,
ILOC,ILOC20101002,Boroondara,60.0192,,,
ILOC,ILOC20101003,Glen Eira,64.3402,,,
ILOC,ILOC20101101,Heidelberg,32.6297,,,
ILOC,ILOC20101102,Manningham,115.028,,,
ILOC,ILOC20101103,Nillumbik,432.264,,,
ILOC,ILOC20101104,Watsonia,29.9855,,,
ILOC,ILOC20101201,Melbourne - Central,37.4617,,,
ILOC,ILOC20101202,Port Phillip,20.6094,,,
ILOC,ILOC20101203,Yarra,19.5414,,,
ILOC,ILOC20101301,Melton,527.557,,,
ILOC,ILOC20101401,Mount Waverley,32.2381,,,
ILOC,ILOC20101402,Oakleigh,21.3381,,,
ILOC,ILOC20101403,Wheelers Hill,27.9212,,,
ILOC,ILOC20101501,Broadmeadows,44.3762,,,
ILOC,ILOC20101502,Brunswick,10.6506,,,
ILOC,ILOC20101503,Coburg,18.2665,,,
ILOC,ILOC20101504,Moreland - North,22.0355,,,
ILOC,ILOC20101601,Mornington - East,214.638,,,
ILOC,ILOC20101602,Mornington - South,423.336,,,
ILOC,ILOC20101603,Mornington - West,86.092,,,
ILOC,ILOC20101701,Northcote,14.0273,,,
ILOC,ILOC20101702,Preston,39.4438,,,
ILOC,ILOC20101703,Whittlesea,489.706,,,
ILOC,ILOC20101801,Box Hill,21.5879,,,
ILOC,ILOC20101802,Nunawading - East,21.5118,,,
ILOC,ILOC20101803,Nunawading - West,21.1748,,,
ILOC,ILOC20101901,Altona,62.2161,,,
ILOC,ILOC20101902,Tarneit - Hoppers Crossing,129.476,,,
ILOC,ILOC20101903,Werribee - Whyndam Vale,414.643,,,
ILOC,ILOC20102001,Yarra Ranges,2459.12,,,
ILOC,ILOC20200101,Ballarat,1200.41,,,
ILOC,ILOC20200201,Baw Baw,3999.69,,,
ILOC,ILOC20200301,Ascot - White Hills,67.7769,,,
ILOC,ILOC20200302,Bendigo,15.9754,,,
ILOC,ILOC20200303,Bendigo - Surrounds,3050.3,,,
ILOC,ILOC20200304,Eaglehawk,33.0363,,,
ILOC,ILOC20200305,East Bendigo,30.3492,,,
ILOC,ILOC20200306,Maiden Gully - Kangaroo Flats,83.8925,,,
ILOC,ILOC20200401,Campaspe - West,3463.32,,,
ILOC,ILOC20200402,Echuca,49.3972,,,
ILOC,ILOC20200403,Kyabram,995.77,,,
ILOC,ILOC20200404,Moira,4046.55,,,
ILOC,ILOC20200405,Shepparton,2379.29,,,
ILOC,ILOC20200501,Castlemaine - Kerang,22169.57,,,
ILOC,ILOC20200601,Geelong - Queenscliff,1256.51,,,
ILOC,ILOC20200701,Bairnsdale,155.012,,,
ILOC,ILOC20200702,East Gippsland,21556.53,,,
ILOC,ILOC20200703,Lake Tyers,2.08858,,,
ILOC,ILOC20200704,Wellington (Vic.),10044.69,,,
ILOC,ILOC20200801,Moe - Yallourn,343.077,,,
ILOC,ILOC20200802,Morwell,85.4858,,,
ILOC,ILOC20200803,Traralgon - Churchill,946.298,,,
ILOC,ILOC20200901,Macedon Ranges,1760.46,,,
ILOC,ILOC20200902,Moorabool,2085.49,,,
ILOC,ILOC20201001,Mildura,22082.48,,,
ILOC,ILOC20201101,Bass Coast,1033.65,,,
ILOC,ILOC20201102,South Gippsland,3390.7,,,
ILOC,ILOC20201201,Corangamite - Golden Plains,12135.5,,,
ILOC,ILOC20201202,Framlingham,3.04968,,,
ILOC,ILOC20201203,Moyne - Ararat - Pyrenees,13072.56,,,
ILOC,ILOC20201301,Glenelg North - Heywood,6121.09,,,
ILOC,ILOC20201302,Portland,63.9851,,,
ILOC,ILOC20201303,Southern Grampians,6762.1,,,
ILOC,ILOC20201401,Swan Hill,15.7963,,,
ILOC,ILOC20201402,Swan Hill  - Robinvale,1119.38,,,
ILOC,ILOC20201403,Swan Hill  - Surrounds,4932.36,,,
ILOC,ILOC20201501,Benalla,24.2702,,,
ILOC,ILOC20201502,Strathbogie - Mansfield - Murimbindi,13589.2,,,
ILOC,ILOC20201601,Wallan - Seymour,2737.53,,,
ILOC,ILOC20201701,Warrnambool,182.614,,,
ILOC,ILOC20201801,Wimmera,33953.43,,,
