region_id,Total_persons_2001_Census_Males,Total_persons_2001_Census_Females,Total_persons_2001_Census_Persons,Total_persons_2006_Census_Males,Total_persons_2006_Census_Females,Total_persons_2006_Census_Persons,Total_persons_2011_Census_Males,Total_persons_2011_Census_Females,Total_persons_2011_Census_Persons,Age_group_0_4_years_2001_Census_Males,Age_group_0_4_years_2001_Census_Females,Age_group_0_4_years_2001_Census_Persons,Age_group_0_4_years_2006_Census_Males,Age_group_0_4_years_2006_Census_Females,Age_group_0_4_years_2006_Census_Persons,Age_group_0_4_years_2011_Census_Males,Age_group_0_4_years_2011_Census_Females,Age_group_0_4_years_2011_Census_Persons,Age_group_5_14_years_2001_Census_Males,Age_group_5_14_years_2001_Census_Females,Age_group_5_14_years_2001_Census_Persons,Age_group_5_14_years_2006_Census_Males,Age_group_5_14_years_2006_Census_Females,Age_group_5_14_years_2006_Census_Persons,Age_group_5_14_years_2011_Census_Males,Age_group_5_14_years_2011_Census_Females,Age_group_5_14_years_2011_Census_Persons,Age_group_15_19_years_2001_Census_Males,Age_group_15_19_years_2001_Census_Females,Age_group_15_19_years_2001_Census_Persons,Age_group_15_19_years_2006_Census_Males,Age_group_15_19_years_2006_Census_Females,Age_group_15_19_years_2006_Census_Persons,Age_group_15_19_years_2011_Census_Males,Age_group_15_19_years_2011_Census_Females,Age_group_15_19_years_2011_Census_Persons,Age_group_20_24_years_2001_Census_Males,Age_group_20_24_years_2001_Census_Females,Age_group_20_24_years_2001_Census_Persons,Age_group_20_24_years_2006_Census_Males,Age_group_20_24_years_2006_Census_Females,Age_group_20_24_years_2006_Census_Persons,Age_group_20_24_years_2011_Census_Males,Age_group_20_24_years_2011_Census_Females,Age_group_20_24_years_2011_Census_Persons,Age_group_25_34_years_2001_Census_Males,Age_group_25_34_years_2001_Census_Females,Age_group_25_34_years_2001_Census_Persons,Age_group_25_34_years_2006_Census_Males,Age_group_25_34_years_2006_Census_Females,Age_group_25_34_years_2006_Census_Persons,Age_group_25_34_years_2011_Census_Males,Age_group_25_34_years_2011_Census_Females,Age_group_25_34_years_2011_Census_Persons,Age_group_35_44_years_2001_Census_Males,Age_group_35_44_years_2001_Census_Females,Age_group_35_44_years_2001_Census_Persons,Age_group_35_44_years_2006_Census_Males,Age_group_35_44_years_2006_Census_Females,Age_group_35_44_years_2006_Census_Persons,Age_group_35_44_years_2011_Census_Males,Age_group_35_44_years_2011_Census_Females,Age_group_35_44_years_2011_Census_Persons,Age_group_45_54_years_2001_Census_Males,Age_group_45_54_years_2001_Census_Females,Age_group_45_54_years_2001_Census_Persons,Age_group_45_54_years_2006_Census_Males,Age_group_45_54_years_2006_Census_Females,Age_group_45_54_years_2006_Census_Persons,Age_group_45_54_years_2011_Census_Males,Age_group_45_54_years_2011_Census_Females,Age_group_45_54_years_2011_Census_Persons,Age_group_55_64_years_2001_Census_Males,Age_group_55_64_years_2001_Census_Females,Age_group_55_64_years_2001_Census_Persons,Age_group_55_64_years_2006_Census_Males,Age_group_55_64_years_2006_Census_Females,Age_group_55_64_years_2006_Census_Persons,Age_group_55_64_years_2011_Census_Males,Age_group_55_64_years_2011_Census_Females,Age_group_55_64_years_2011_Census_Persons,Age_group_65_74_years_2001_Census_Males,Age_group_65_74_years_2001_Census_Females,Age_group_65_74_years_2001_Census_Persons,Age_group_65_74_years_2006_Census_Males,Age_group_65_74_years_2006_Census_Females,Age_group_65_74_years_2006_Census_Persons,Age_group_65_74_years_2011_Census_Males,Age_group_65_74_years_2011_Census_Females,Age_group_65_74_years_2011_Census_Persons,Age_group_75_84_years_2001_Census_Males,Age_group_75_84_years_2001_Census_Females,Age_group_75_84_years_2001_Census_Persons,Age_group_75_84_years_2006_Census_Males,Age_group_75_84_years_2006_Census_Females,Age_group_75_84_years_2006_Census_Persons,Age_group_75_84_years_2011_Census_Males,Age_group_75_84_years_2011_Census_Females,Age_group_75_84_years_2011_Census_Persons,Age_group_85_years_and_over_2001_Census_Males,Age_group_85_years_and_over_2001_Census_Females,Age_group_85_years_and_over_2001_Census_Persons,Age_group_85_years_and_over_2006_Census_Males,Age_group_85_years_and_over_2006_Census_Females,Age_group_85_years_and_over_2006_Census_Persons,Age_group_85_years_and_over_2011_Census_Males,Age_group_85_years_and_over_2011_Census_Females,Age_group_85_years_and_over_2011_Census_Persons,Overseas_visitors_2001_Census_Males,Overseas_visitors_2001_Census_Females,Overseas_visitors_2001_Census_Persons,Overseas_visitors_2006_Census_Males,Overseas_visitors_2006_Census_Females,Overseas_visitors_2006_Census_Persons,Overseas_visitors_2011_Census_Males,Overseas_visitors_2011_Census_Females,Overseas_visitors_2011_Census_Persons,Indigenous_persons_Aboriginal_2001_Census_Males,Indigenous_persons_Aboriginal_2001_Census_Females,Indigenous_persons_Aboriginal_2001_Census_Persons,Indigenous_persons_Aboriginal_2006_Census_Males,Indigenous_persons_Aboriginal_2006_Census_Females,Indigenous_persons_Aboriginal_2006_Census_Persons,Indigenous_persons_Aboriginal_2011_Census_Males,Indigenous_persons_Aboriginal_2011_Census_Females,Indigenous_persons_Aboriginal_2011_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2001_Census_Males,Indigenous_persons_Torres_Strait_Islander_2001_Census_Females,Indigenous_persons_Torres_Strait_Islander_2001_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2006_Census_Males,Indigenous_persons_Torres_Strait_Islander_2006_Census_Females,Indigenous_persons_Torres_Strait_Islander_2006_Census_Persons,Indigenous_persons_Torres_Strait_Islander_2011_Census_Males,Indigenous_persons_Torres_Strait_Islander_2011_Census_Females,Indigenous_persons_Torres_Strait_Islander_2011_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2001_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2006_Census_Persons,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Males,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Females,Indigenous_persons_Both_Aboriginal_and_Torres_Strait_Islander_2011_Census_Persons,Indigenous_persons_Total_2001_Census_Males,Indigenous_persons_Total_2001_Census_Females,Indigenous_persons_Total_2001_Census_Persons,Indigenous_persons_Total_2006_Census_Males,Indigenous_persons_Total_2006_Census_Females,Indigenous_persons_Total_2006_Census_Persons,Indigenous_persons_Total_2011_Census_Males,Indigenous_persons_Total_2011_Census_Females,Indigenous_persons_Total_2011_Census_Persons,Birthplace_Australia_2001_Census_Males,Birthplace_Australia_2001_Census_Females,Birthplace_Australia_2001_Census_Persons,Birthplace_Australia_2006_Census_Males,Birthplace_Australia_2006_Census_Females,Birthplace_Australia_2006_Census_Persons,Birthplace_Australia_2011_Census_Males,Birthplace_Australia_2011_Census_Females,Birthplace_Australia_2011_Census_Persons,Birthplace_Elsewhere_2001_Census_Males,Birthplace_Elsewhere_2001_Census_Females,Birthplace_Elsewhere_2001_Census_Persons,Birthplace_Elsewhere_2006_Census_Males,Birthplace_Elsewhere_2006_Census_Females,Birthplace_Elsewhere_2006_Census_Persons,Birthplace_Elsewhere_2011_Census_Males,Birthplace_Elsewhere_2011_Census_Females,Birthplace_Elsewhere_2011_Census_Persons,Language_spoken_at_home_English_only_2001_Census_Males,Language_spoken_at_home_English_only_2001_Census_Females,Language_spoken_at_home_English_only_2001_Census_Persons,Language_spoken_at_home_English_only_2006_Census_Males,Language_spoken_at_home_English_only_2006_Census_Females,Language_spoken_at_home_English_only_2006_Census_Persons,Language_spoken_at_home_English_only_2011_Census_Males,Language_spoken_at_home_English_only_2011_Census_Females,Language_spoken_at_home_English_only_2011_Census_Persons,Language_spoken_at_home_Other_language_2001_Census_Males,Language_spoken_at_home_Other_language_2001_Census_Females,Language_spoken_at_home_Other_language_2001_Census_Persons,Language_spoken_at_home_Other_language_2006_Census_Males,Language_spoken_at_home_Other_language_2006_Census_Females,Language_spoken_at_home_Other_language_2006_Census_Persons,Language_spoken_at_home_Other_language_2011_Census_Males,Language_spoken_at_home_Other_language_2011_Census_Females,Language_spoken_at_home_Other_language_2011_Census_Persons,Australian_citizen_2001_Census_Males,Australian_citizen_2001_Census_Females,Australian_citizen_2001_Census_Persons,Australian_citizen_2006_Census_Males,Australian_citizen_2006_Census_Females,Australian_citizen_2006_Census_Persons,Australian_citizen_2011_Census_Males,Australian_citizen_2011_Census_Females,Australian_citizen_2011_Census_Persons
50403,38602,39090,77692,43379,44483,87862,50397,51853,102250,3427,3131,6558,3559,3276,6835,4014,3739,7753,7115,6602,13717,7634,7040,14674,8147,7488,15635,2975,2803,5778,3513,3305,6818,4036,3814,7850,2341,2374,4715,2819,2839,5658,3487,3486,6973,5914,6681,12595,5677,6504,12181,6705,7318,14023,6423,6741,13164,6902,7615,14517,7553,8428,15981,4861,4752,9613,5861,5973,11834,6981,7381,14362,2916,2850,5766,3988,3977,7965,5050,5159,10209,1705,1779,3484,2143,2157,4300,2799,2894,5693,771,995,1766,1066,1321,2387,1286,1551,2837,154,382,536,218,475,693,339,596,935,173,188,361,220,226,446,248,279,527,944,1075,2019,1062,1213,2275,1290,1568,2858,22,31,53,36,33,69,31,32,63,22,17,39,18,12,30,28,17,45,988,1123,2111,1116,1258,2374,1349,1617,2966,25518,25828,51346,28111,28792,56903,32435,32929,65364,10953,11255,22208,11828,12421,24249,15002,15902,30904,31241,31481,62722,34403,35158,69561,39789,40515,80304,5541,5687,11228,6040,6403,12443,7934,8454,16388,33465,33804,67269,36572,37591,74163,41982,42977,84959
50501,72735,75533,148268,72627,75761,148388,73543,76922,150465,4638,4435,9073,4528,4149,8677,4720,4542,9262,12540,11932,24472,11217,10779,21996,10465,9863,20328,7294,6781,14075,6917,6522,13439,6319,6032,12351,5081,4819,9900,5537,4940,10477,5579,5186,10765,8446,8972,17418,7872,8257,16129,7947,8140,16087,11403,13658,25061,10392,12270,22662,10163,11407,21570,12303,12936,25239,11650,13204,24854,11078,12800,23878,6147,5690,11837,8580,8266,16846,9750,10115,19865,2973,3443,6416,3513,3790,7303,4650,4652,9302,1605,2162,3767,1947,2610,4557,2190,2850,5040,305,705,1010,474,974,1448,682,1335,2017,495,647,1142,563,697,1260,518,661,1179,300,277,577,325,342,667,389,416,805,16,15,31,25,11,36,18,26,44,6,9,15,6,7,13,22,15,37,322,301,623,356,360,716,429,457,886,45000,46556,91556,43505,45129,88634,43137,44865,88002,24812,25876,50688,24917,26492,51409,27475,29015,56490,64584,66453,131037,63446,65744,129190,64037,66183,130220,5851,6511,12362,5770,6747,12517,6865,7977,14842,62611,64718,127329,60649,63609,124258,61249,64341,125590
50502,73745,79476,153221,77014,82523,159537,86506,90897,177403,4433,4379,8812,4780,4557,9337,5840,5654,11494,9000,8467,17467,9158,8728,17886,9850,9369,19219,5347,5359,10706,5197,5024,10221,5206,4935,10141,5774,6021,11795,5952,6068,12020,6620,6596,13216,12342,12490,24832,11680,12292,23972,15024,14917,29941,10619,11031,21650,11467,11619,23086,12772,12913,25685,9547,10772,20319,10012,10988,21000,10827,11280,22107,7343,8142,15485,8191,9145,17336,8944,10209,19153,5492,6485,11977,5838,6824,12662,6172,7275,13447,3076,4586,7662,3777,5199,8976,3929,5252,9181,772,1744,2516,962,2079,3041,1322,2497,3819,630,761,1391,578,735,1313,717,887,1604,852,979,1831,814,1013,1827,937,1151,2088,20,20,40,28,18,46,31,28,59,26,18,44,27,15,42,19,15,34,898,1017,1915,869,1046,1915,987,1194,2181,45551,49523,95074,45916,49695,95611,49264,52570,101834,23926,25313,49239,24640,26615,51255,30839,32279,63118,54891,59068,113959,55637,59852,115489,59568,62866,122434,15126,16154,31280,15867,17482,33349,21005,22600,43605,63081,68044,131125,63694,68835,132529,68107,73077,141184
50503,39879,40478,80357,53730,55659,109389,73276,76615,149891,3681,3410,7091,4580,4407,8987,6601,6280,12881,7409,6864,14273,9702,9106,18808,12400,11844,24244,3107,3000,6107,4154,3893,8047,5838,5514,11352,2463,2493,4956,3467,3595,7062,4855,5107,9962,5975,6626,12601,7460,8259,15719,10568,11620,22188,6293,6598,12891,8688,9467,18155,11565,12664,24229,4928,5091,10019,6483,6869,13352,9195,9717,18912,3152,3117,6269,4757,4942,9699,6176,6711,12887,1869,1978,3847,2753,2933,5686,3735,4037,7772,848,972,1820,1416,1624,3040,1828,2201,4029,154,329,483,271,563,834,516,918,1434,132,217,349,263,347,610,369,505,874,820,911,1731,841,970,1811,1012,1166,2178,18,25,43,45,19,64,36,39,75,34,26,60,17,17,34,28,16,44,872,962,1834,903,1006,1909,1076,1221,2297,24461,24784,49245,31137,32127,63264,40294,41864,82158,13378,13685,27063,18804,19757,38561,28881,30556,59437,31963,32383,64346,42465,43971,86436,56659,59145,115804,6210,6322,12532,8152,8651,16803,12940,13775,26715,33876,34458,68334,43560,45363,88923,57407,60188,117595
50601,24772,25336,50108,24571,25374,49945,30243,31112,61355,1903,1740,3643,1741,1712,3453,2577,2358,4935,4282,4109,8391,3927,3712,7639,4248,4127,8375,2173,2058,4231,2039,1989,4028,2293,2172,4465,1700,1590,3290,1734,1694,3428,2257,2266,4523,3209,3323,6532,2887,3001,5888,4470,4643,9113,3508,3845,7353,3360,3587,6947,3989,4168,8157,3498,3805,7303,3330,3776,7106,3901,4142,8043,2394,2260,4654,2941,2885,5826,3331,3678,7009,1360,1466,2826,1589,1617,3206,1993,1971,3964,600,847,1447,833,1003,1836,929,1161,2090,145,293,438,190,397,587,255,426,681,90,125,215,85,135,220,110,176,286,664,653,1317,691,712,1403,823,830,1653,14,9,23,17,10,27,16,17,33,19,25,44,3,3,6,9,15,24,697,687,1384,711,725,1436,848,862,1710,16123,16292,32415,16042,16303,32345,19343,19663,39006,7245,7666,14911,6746,7251,13997,8862,9484,18346,22302,22663,44965,21730,22346,44076,25655,26217,51872,1363,1505,2868,1362,1521,2883,2815,3163,5978,21232,21573,42805,20703,21332,42035,24758,25524,50282
50602,26091,26538,52629,27779,27764,55543,33191,31759,64950,1585,1503,3088,1662,1518,3180,2078,2024,4102,2698,2501,5199,2702,2546,5248,2934,2775,5709,1652,1709,3361,1565,1560,3125,1746,1620,3366,2310,2479,4789,2466,2556,5022,3113,2959,6072,5078,4907,9985,5086,5076,10162,6998,6478,13476,3993,3660,7653,4429,3933,8362,5338,4605,9943,3230,3159,6389,3703,3513,7216,4262,3808,8070,2348,2282,4630,2880,2771,5651,3315,3271,6586,1809,2096,3905,1736,1988,3724,1892,1983,3875,1125,1638,2763,1262,1678,2940,1147,1518,2665,263,604,867,288,625,913,368,718,1086,364,383,747,352,324,676,501,482,983,577,707,1284,589,686,1275,633,786,1419,17,14,31,28,17,45,15,18,33,12,29,41,13,19,32,18,18,36,606,750,1356,630,722,1352,666,822,1488,15891,16492,32383,15992,16230,32222,17138,17104,34242,8266,8148,16414,8501,8628,17129,12570,11937,24507,20422,20696,41118,20271,20431,40702,21855,21366,43221,3866,4085,7951,4465,4809,9274,7943,7826,15769,21169,21739,42908,21131,21671,42802,22842,22810,45652
50603,37040,39907,76947,38899,41232,80131,43653,44874,88527,2272,2177,4449,2084,2021,4105,2552,2341,4893,5372,5041,10413,5156,4857,10013,5131,4924,10055,3542,3522,7064,3639,3439,7078,3469,3312,6781,3452,3459,6911,4206,4018,8224,5120,4684,9804,4959,5082,10041,5281,5152,10433,7111,6349,13460,5153,5887,11040,5009,5657,10666,5497,5795,11292,5376,5751,11127,5303,6066,11369,5368,6049,11417,3247,3362,6609,4098,4140,8238,4606,4938,9544,2094,2546,4640,2225,2551,4776,2647,2982,5629,1221,2016,3237,1466,2245,3711,1566,2169,3735,352,1064,1416,432,1086,1518,586,1331,1917,408,601,1009,427,505,932,548,671,1219,462,507,969,435,491,926,471,479,950,5,5,10,8,7,15,7,7,14,13,20,33,13,13,26,7,12,19,480,532,1012,456,511,967,485,498,983,21674,23121,44795,21124,22508,43632,20989,21957,42946,13314,14220,27534,14865,15838,30703,19931,20293,40224,28279,30007,58286,27716,29505,57221,27229,28345,55574,6950,7491,14441,8646,9298,17944,13798,13904,27702,30386,32288,62674,29982,32214,62196,30689,32325,63014
50604,39966,40186,80152,45131,45556,90687,52893,52821,105714,3182,2959,6141,3407,3282,6689,4072,3825,7897,6619,6092,12711,6993,6518,13511,7695,7029,14724,3498,3136,6634,3516,3281,6797,4113,3778,7891,2849,2930,5779,3574,3348,6922,4117,3790,7907,5905,6187,12092,6565,6728,13293,8240,8241,16481,5822,6178,12000,6534,6693,13227,7650,7821,15471,5725,5855,11580,5870,6338,12208,6440,6819,13259,3430,3277,6707,4818,4695,9513,5575,5767,11342,1865,1978,3843,2352,2584,4936,3176,3299,6475,882,1201,2083,1242,1526,2768,1451,1784,3235,189,393,582,261,562,823,365,667,1032,158,212,370,175,263,438,328,422,750,911,965,1876,1200,1075,2275,1349,1216,2565,15,16,31,21,22,43,25,25,50,21,29,50,31,20,51,24,18,42,947,1010,1957,1252,1117,2369,1398,1259,2657,25254,25254,50508,28172,27894,56066,29203,29587,58790,12644,12888,25532,13959,14604,28563,19939,19759,39698,33409,33478,66887,35991,36614,72605,37336,38001,75337,4723,4914,9637,6000,6491,12491,11380,11701,23081,34103,34220,68323,37044,37770,74814,40014,40835,80849
50605,22667,23578,46245,23942,24938,48880,25807,26948,52755,1456,1295,2751,1480,1486,2966,1788,1663,3451,3668,3609,7277,3681,3402,7083,3660,3508,7168,2112,2051,4163,2022,2027,4049,2041,1967,4008,1471,1388,2859,1582,1467,3049,1660,1658,3318,2628,2713,5341,2771,2855,5626,3021,3125,6146,3106,3668,6774,3284,3699,6983,3522,3774,7296,3556,3822,7378,3387,3758,7145,3490,3803,7293,2429,2352,4781,3063,3123,6186,3206,3528,6734,1418,1416,2834,1608,1731,3339,2080,2208,4288,666,928,1594,844,981,1825,1060,1228,2288,157,336,493,220,409,629,279,485,764,84,102,186,134,162,296,125,170,295,293,338,631,341,439,780,408,461,869,4,9,13,6,4,10,13,3,16,6,11,17,7,8,15,8,9,17,303,358,661,354,451,805,429,473,902,15457,15957,31414,16289,16736,33025,17397,17891,35288,6179,6603,12782,6199,6714,12913,7040,7632,14672,20512,21160,41672,21412,22011,43423,22585,23448,46033,1326,1519,2845,1354,1642,2996,1944,2225,4169,19937,20742,40679,20676,21619,42295,22014,23066,45080
50606,5742,5527,11269,6514,6308,12822,8707,8641,17348,394,367,761,415,373,788,744,619,1363,1074,982,2056,1165,1074,2239,1424,1389,2813,391,441,832,506,493,999,645,619,1264,299,255,554,283,277,560,544,555,1099,673,718,1391,611,677,1288,969,1017,1986,989,1013,2002,1098,1125,2223,1323,1434,2757,932,834,1766,1007,992,1999,1245,1281,2526,575,511,1086,836,726,1562,1002,969,1971,294,249,543,377,360,737,563,485,1048,101,115,216,182,148,330,201,207,408,20,42,62,34,63,97,49,65,114,29,29,58,19,27,46,38,44,82,62,52,114,59,49,108,113,108,221,0,0,0,7,0,7,7,11,18,3,0,3,0,0,0,0,0,0,65,52,117,66,49,115,120,119,239,4138,3906,8044,4721,4514,9235,6221,6201,12422,1326,1376,2702,1484,1514,2998,2100,2057,4157,5140,5140,10280,5907,5894,11801,7793,7932,15725,206,207,413,232,236,468,342,383,725,4926,4885,9811,5562,5580,11142,7432,7566,14998
50607,17309,18799,36108,18888,19981,38869,20159,21137,41296,798,764,1562,886,896,1782,1041,1061,2102,1805,1568,3373,1987,1749,3736,2014,1863,3877,1586,1504,3090,1656,1429,3085,1545,1326,2871,2107,2249,4356,2229,2146,4375,2170,2210,4380,2920,2853,5773,2995,2984,5979,3522,3363,6885,2335,2450,4785,2493,2618,5111,2643,2709,5352,2449,2679,5128,2541,2880,5421,2523,2804,5327,1460,1538,2998,2149,2125,4274,2469,2581,5050,878,1196,2074,953,1219,2172,1267,1399,2666,724,1284,2008,735,1218,1953,649,1057,1706,247,714,961,264,717,981,316,764,1080,402,478,880,372,418,790,423,425,848,148,157,305,170,173,343,233,196,429,3,3,6,0,3,3,3,3,6,4,6,10,9,9,18,7,0,7,155,166,321,179,185,364,243,199,442,10646,11650,22296,10979,11741,22720,11418,12117,23535,5482,5756,11238,5884,6299,12183,7026,7345,14371,13663,14656,28319,13874,14813,28687,14515,15282,29797,2595,2850,5445,3123,3391,6514,3973,4290,8263,13849,15078,28927,14150,15382,29532,14967,16039,31006
50701,31721,31892,63613,35224,36089,71313,42471,43709,86180,2559,2467,5026,2575,2524,5099,3439,3198,6637,4969,4764,9733,5305,5044,10349,5974,5717,11691,2376,2161,4537,2541,2514,5055,2816,2813,5629,2239,2157,4396,2524,2368,4892,3018,3000,6018,5221,5223,10444,5381,5439,10820,6672,6857,13529,5036,5247,10283,5628,5949,11577,6857,7092,13949,4012,4210,8222,4570,4930,9500,5534,5813,11347,2720,2599,5319,3390,3411,6801,4083,4424,8507,1710,1754,3464,2091,2115,4206,2480,2594,5074,715,981,1696,996,1308,2304,1298,1596,2894,164,329,493,223,487,710,300,605,905,207,173,380,279,183,462,255,296,551,580,612,1192,571,623,1194,721,778,1499,17,14,31,9,15,24,18,15,33,26,22,48,13,14,27,10,17,27,623,648,1271,593,652,1245,749,810,1559,20783,21227,42010,22402,23402,45804,26681,27494,54175,9325,9189,18514,10071,10183,20254,13683,14060,27743,24790,24980,49770,27125,28149,55274,32488,33355,65843,5615,5637,11252,5753,5922,11675,8039,8418,16457,27609,27990,55599,29534,30830,60364,34659,36132,70791
50702,15841,16216,32057,16078,16404,32482,17076,17743,34819,897,820,1717,901,854,1755,946,885,1831,1667,1586,3253,1639,1573,3212,1753,1724,3477,919,966,1885,960,912,1872,853,874,1727,1064,1122,2186,1069,979,2048,1084,1179,2263,2448,2502,4950,2138,2192,4330,2406,2419,4825,2616,2635,5251,2580,2689,5269,2508,2548,5056,2448,2342,4790,2577,2527,5104,2592,2677,5269,1619,1531,3150,2000,1949,3949,2381,2367,4748,1246,1254,2500,1191,1299,2490,1357,1473,2830,724,989,1713,818,1032,1850,897,1087,1984,193,469,662,205,398,603,299,509,808,305,258,563,316,290,606,373,308,681,171,184,355,220,199,419,253,259,512,6,5,11,3,7,10,5,0,5,11,10,21,4,0,4,8,6,14,188,199,387,227,206,433,266,265,531,9764,10236,20000,9829,10382,20211,10539,11177,21716,4643,4739,9382,4462,4551,9013,4994,5219,10213,12215,12534,24749,12294,12762,25056,13382,13970,27352,2300,2534,4834,2079,2294,4373,2181,2531,4712,13135,13737,26872,12965,13708,26673,13734,14592,28326
50703,10764,10048,20812,11867,11068,22935,14506,14266,28772,879,804,1683,847,884,1731,1295,1299,2594,1809,1752,3561,1889,1703,3592,2100,1994,4094,779,717,1496,781,697,1478,1022,951,1973,748,613,1361,876,841,1717,1015,1081,2096,1797,1602,3399,1957,1697,3654,2563,2513,5076,1659,1463,3122,1917,1624,3541,2185,2129,4314,1272,1223,2495,1419,1334,2753,1764,1608,3372,928,889,1817,1089,1061,2150,1258,1310,2568,599,579,1178,698,705,1403,823,771,1594,250,327,577,330,390,720,397,437,834,44,79,123,64,132,196,82,173,255,20,27,47,20,34,54,57,58,115,476,317,793,556,336,892,689,421,1110,7,9,16,8,14,22,13,13,26,4,6,10,3,5,8,9,5,14,487,332,819,567,355,922,711,439,1150,7171,6624,13795,7742,7085,14827,8828,9129,17957,2966,2867,5833,2923,2882,5805,4460,4017,8477,9116,9002,18118,9594,9438,19032,11485,11782,23267,567,594,1161,650,699,1349,1328,1468,2796,8627,8581,17208,9057,9009,18066,10908,11316,22224
50704,44571,49504,94075,44896,50309,95205,46600,51086,97686,2475,2339,4814,2441,2266,4707,2643,2457,5100,6475,6370,12845,6203,5990,12193,6048,5664,11712,4121,4283,8404,4013,4085,8098,3764,3791,7555,3538,3496,7034,3692,3708,7400,3855,3733,7588,5112,5468,10580,4617,4948,9565,5338,5400,10738,6126,7494,13620,5676,7114,12790,5779,6827,12606,6944,7858,14802,6944,8219,15163,6509,7784,14293,4320,4373,8693,5395,5587,10982,5991,6645,12636,3036,3774,6810,3049,3620,6669,3497,3880,7377,1937,2952,4889,2256,3374,5630,2341,3191,5532,487,1097,1584,611,1397,2008,835,1715,2550,479,660,1139,421,641,1062,526,623,1149,227,241,468,237,313,550,290,290,580,0,4,4,7,4,11,8,9,17,4,18,22,7,10,17,3,7,10,231,263,494,251,327,578,301,306,607,28428,31528,59956,27895,31075,58970,28371,31094,59465,14197,15664,29861,14141,15945,30086,15806,17395,33201,36154,39836,75990,35673,39675,75348,36296,39455,75751,6769,7586,14355,6891,7972,14863,8128,9395,17523,37843,41851,79694,37522,41919,79441,38372,42364,80736
50705,34472,35834,70306,40647,41996,82643,50017,51868,101885,2697,2597,5294,2977,2970,5947,4246,4047,8293,6331,5968,12299,6916,6639,13555,7813,7545,15358,2656,2564,5220,3264,3043,6307,4088,3799,7887,2028,1910,3938,2632,2606,5238,3655,3410,7065,4437,5057,9494,4940,5316,10256,6376,6877,13253,5362,5790,11152,6173,6722,12895,7179,8009,15188,4149,4354,8503,5161,5339,10500,6618,6946,13564,3071,3175,6246,3899,4036,7935,4632,4965,9597,2337,2535,4872,2724,2884,5608,3180,3407,6587,1177,1441,2618,1605,1843,3448,1744,2127,3871,227,443,670,353,600,953,486,736,1222,131,167,298,143,208,351,234,286,520,438,472,910,512,582,1094,785,863,1648,7,6,13,13,15,28,16,20,36,7,10,17,8,12,20,10,12,22,452,488,940,533,609,1142,811,895,1706,22146,22818,44964,26058,26904,52962,31543,32662,64205,10138,10693,20831,11273,11921,23194,15494,16421,31915,31151,32277,63428,36211,37512,73723,44536,46136,90672,1439,1533,2972,1585,1777,3362,2761,3205,5966,29234,30144,59378,33614,34907,68521,40228,42103,82331
50801,7262,6977,14239,8330,7225,15555,8030,7564,15594,573,542,1115,534,493,1027,574,550,1124,1253,1191,2444,1232,1166,2398,1142,1098,2240,504,436,940,484,509,993,540,499,1039,375,374,749,477,376,853,402,391,793,962,1006,1968,1071,924,1995,935,910,1845,1218,1161,2379,1396,1169,2565,1198,1066,2264,987,887,1874,1306,979,2285,1225,1122,2347,726,630,1356,1013,775,1788,964,825,1789,444,434,878,544,477,1021,677,630,1307,176,233,409,216,256,472,300,344,644,44,83,127,58,101,159,73,129,202,38,40,78,57,33,90,45,45,90,263,244,507,325,305,630,259,322,581,0,0,0,6,3,9,7,4,11,4,5,9,0,0,0,0,3,3,267,249,516,331,308,639,266,329,595,5933,5706,11639,6465,5890,12355,6279,5980,12259,814,819,1633,1295,873,2168,1114,1068,2182,6669,6408,13077,7563,6666,14229,7165,6824,13989,136,163,299,311,189,500,294,306,600,6417,6181,12598,7244,6432,13676,6823,6536,13359
